Name,Num of Dimensions,Linkage,Distance,Num of clusters,Silhouette Score,Calinski Harabasz Score,Davies-Bouldin Index,Runtime
Credit Card,2,ward,euclidean,9,0.67,12235.82,0.44,0.02
Credit Card,2,average,euclidean,3,0.73,1612.18,0.33,0.01
Credit Card,2,average,manhattan,3,0.73,1612.18,0.33,0.01
Credit Card,2,average,cosine,15,0.63,2672.72,0.68,0.02
Credit Card,2,average,chebyshev,3,0.73,1612.18,0.33,0.02
Credit Card,2,average,minkowski,3,0.73,1612.18,0.33,0.06
Credit Card,2,average,mahalanobis,300,0.39,204317.73,0.22,0.14
Credit Card,2,complete,euclidean,4,0.61,1719.74,0.44,0.02
Credit Card,2,complete,manhattan,5,0.78,6560.13,0.35,0.02
Credit Card,2,complete,cosine,25,0.48,2566.53,1.15,0.02
Credit Card,2,complete,chebyshev,4,0.8,5512.87,0.29,0.02
Credit Card,2,complete,minkowski,4,0.61,1719.74,0.44,0.06
Credit Card,2,complete,mahalanobis,334,0.38,355833.63,0.24,0.16
Credit Card,2,single,euclidean,1,,,,0.0
Credit Card,2,single,manhattan,1,,,,0.0
Credit Card,2,single,cosine,5,0.56,515.11,0.69,0.01
Credit Card,2,single,chebyshev,1,,,,0.01
Credit Card,2,single,minkowski,1,,,,0.03
Credit Card,2,single,mahalanobis,244,0.27,9615.87,0.19,0.09
Credit Card,3,ward,euclidean,11,0.69,7712.44,0.43,0.02
Credit Card,3,average,euclidean,4,0.78,2884.14,0.32,0.01
Credit Card,3,average,manhattan,4,0.78,2902.51,0.33,0.01
Credit Card,3,average,cosine,31,0.56,5932.98,0.48,0.01
Credit Card,3,average,chebyshev,3,0.55,567.76,0.66,0.02
Credit Card,3,average,minkowski,4,0.78,2884.14,0.32,0.06
Credit Card,3,average,mahalanobis,466,0.26,229876.98,0.13,0.17
Credit Card,3,complete,euclidean,5,0.75,2800.96,0.43,0.02
Credit Card,3,complete,manhattan,7,0.67,2107.96,0.52,0.01
Credit Card,3,complete,cosine,53,0.46,9595.98,0.64,0.02
Credit Card,3,complete,chebyshev,4,0.78,2902.51,0.33,0.02
Credit Card,3,complete,minkowski,5,0.75,2800.96,0.43,0.05
Credit Card,3,complete,mahalanobis,480,0.26,309455.12,0.14,0.17
Credit Card,3,single,euclidean,1,,,,0.0
Credit Card,3,single,manhattan,2,0.58,336.75,0.39,0.01
Credit Card,3,single,cosine,14,0.54,1692.25,0.38,0.01
Credit Card,3,single,chebyshev,1,,,,0.01
Credit Card,3,single,minkowski,1,,,,0.02
Credit Card,3,single,mahalanobis,434,0.25,58294.79,0.12,0.11
Credit Card,4,ward,euclidean,16,0.67,4077.22,0.51,0.02
Credit Card,4,average,euclidean,5,0.72,1510.21,0.41,0.02
Credit Card,4,average,manhattan,6,0.66,1239.88,0.45,0.01
Credit Card,4,average,cosine,51,0.52,2978.71,0.57,0.02
Credit Card,4,average,chebyshev,5,0.72,1510.21,0.41,0.02
Credit Card,4,average,minkowski,5,0.72,1510.21,0.41,0.06
Credit Card,4,average,mahalanobis,553,0.19,260482.54,0.07,0.2
Credit Card,4,complete,euclidean,7,0.67,1828.76,0.45,0.01
Credit Card,4,complete,manhattan,13,0.66,2782.37,0.55,0.01
Credit Card,4,complete,cosine,80,0.42,3119.95,0.64,0.02
Credit Card,4,complete,chebyshev,6,0.71,1812.08,0.38,0.02
Credit Card,4,complete,minkowski,7,0.67,1828.76,0.45,0.05
Credit Card,4,complete,mahalanobis,558,0.18,296187.24,0.07,0.18
Credit Card,4,single,euclidean,1,,,,0.0
Credit Card,4,single,manhattan,2,0.49,224.48,0.47,0.01
Credit Card,4,single,cosine,19,0.6,589.31,0.4,0.01
Credit Card,4,single,chebyshev,1,,,,0.01
Credit Card,4,single,minkowski,1,,,,0.02
Credit Card,4,single,mahalanobis,540,0.19,84036.52,0.06,0.12
