Name,Num of Dimensions,Linkage,Distance,Num of clusters,Silhouette Score,Calinski Harabasz Score,Davies-Bouldin Index,Runtime
Sales Transactions,2,ward,euclidean,14,0.51,4969.23,0.58,0.02
Sales Transactions,2,average,euclidean,1,,,,0.01
Sales Transactions,2,average,manhattan,3,0.55,1110.61,0.52,0.02
Sales Transactions,2,average,cosine,24,0.43,2832.75,0.73,0.03
Sales Transactions,2,average,chebyshev,1,,,,0.02
Sales Transactions,2,average,minkowski,1,,,,0.03
Sales Transactions,2,average,mahalanobis,620,0.21,114707.97,0.13,0.17
Sales Transactions,2,complete,euclidean,3,0.61,1670.77,0.53,0.02
Sales Transactions,2,complete,manhattan,4,0.59,2142.59,0.56,0.02
Sales Transactions,2,complete,cosine,41,0.36,3724.35,0.98,0.03
Sales Transactions,2,complete,chebyshev,3,0.34,420.72,0.9,0.03
Sales Transactions,2,complete,minkowski,3,0.61,1670.77,0.53,0.08
Sales Transactions,2,complete,mahalanobis,635,0.2,140225.45,0.14,0.25
Sales Transactions,2,single,euclidean,1,,,,0.0
Sales Transactions,2,single,manhattan,1,,,,0.0
Sales Transactions,2,single,cosine,1,,,,0.0
Sales Transactions,2,single,chebyshev,1,,,,0.01
Sales Transactions,2,single,minkowski,1,,,,0.03
Sales Transactions,2,single,mahalanobis,576,0.2,18629.99,0.12,0.14
Sales Transactions,3,ward,euclidean,21,0.39,1542.0,0.8,0.03
Sales Transactions,3,average,euclidean,3,0.41,411.41,0.89,0.02
Sales Transactions,3,average,manhattan,5,0.49,771.16,0.63,0.02
Sales Transactions,3,average,cosine,91,0.32,739.72,0.78,0.03
Sales Transactions,3,average,chebyshev,1,,,,0.02
Sales Transactions,3,average,minkowski,3,0.41,411.41,0.89,0.05
Sales Transactions,3,average,mahalanobis,782,0.04,94241.76,0.03,0.22
Sales Transactions,3,complete,euclidean,7,0.47,1126.58,0.69,0.03
Sales Transactions,3,complete,manhattan,12,0.42,1343.03,0.73,0.02
Sales Transactions,3,complete,cosine,134,0.31,898.88,0.83,0.05
Sales Transactions,3,complete,chebyshev,5,0.29,324.01,1.37,0.03
Sales Transactions,3,complete,minkowski,7,0.47,1126.58,0.69,0.09
Sales Transactions,3,complete,mahalanobis,782,0.04,94241.76,0.03,0.28
Sales Transactions,3,single,euclidean,1,,,,0.0
Sales Transactions,3,single,manhattan,1,,,,0.0
Sales Transactions,3,single,cosine,12,-0.5,0.52,1.94,0.02
Sales Transactions,3,single,chebyshev,1,,,,0.01
Sales Transactions,3,single,minkowski,1,,,,0.03
Sales Transactions,3,single,mahalanobis,778,0.04,78593.25,0.03,0.18
Sales Transactions,4,ward,euclidean,38,0.35,592.67,0.86,0.02
Sales Transactions,4,average,euclidean,6,0.36,346.63,0.75,0.02
Sales Transactions,4,average,manhattan,12,0.34,397.73,0.79,0.02
Sales Transactions,4,average,cosine,222,0.28,316.76,0.67,0.05
Sales Transactions,4,average,chebyshev,1,,,,0.02
Sales Transactions,4,average,minkowski,6,0.36,346.63,0.75,0.04
Sales Transactions,4,average,mahalanobis,810,0.0,90378.18,0.01,0.22
Sales Transactions,4,complete,euclidean,15,0.35,474.2,0.95,0.02
Sales Transactions,4,complete,manhattan,32,0.35,532.58,0.93,0.02
Sales Transactions,4,complete,cosine,270,0.26,388.18,0.69,0.06
Sales Transactions,4,complete,chebyshev,10,0.29,276.11,1.07,0.03
Sales Transactions,4,complete,minkowski,15,0.35,474.2,0.95,0.09
Sales Transactions,4,complete,mahalanobis,810,0.0,90378.18,0.01,0.27
Sales Transactions,4,single,euclidean,1,,,,0.0
Sales Transactions,4,single,manhattan,1,,,,0.01
Sales Transactions,4,single,cosine,68,-0.38,9.8,1.1,0.03
Sales Transactions,4,single,chebyshev,1,,,,0.01
Sales Transactions,4,single,minkowski,1,,,,0.03
Sales Transactions,4,single,mahalanobis,810,0.0,90378.18,0.01,0.19
