Name,Num of Dimensions,Linkage,Distance,Num of clusters,Silhouette Score,Calinski Harabasz Score,Davies-Bouldin Index,Runtime
Wholesale,2,ward,euclidean,10,0.47,1382.88,0.64,0.01
Wholesale,2,average,euclidean,1,,,,0.0
Wholesale,2,average,manhattan,2,0.46,325.96,0.83,0.01
Wholesale,2,average,cosine,22,0.31,451.19,1.15,0.01
Wholesale,2,average,chebyshev,1,,,,0.01
Wholesale,2,average,minkowski,1,,,,0.02
Wholesale,2,average,mahalanobis,347,0.19,25891.73,0.13,0.08
Wholesale,2,complete,euclidean,4,0.53,912.42,0.74,0.01
Wholesale,2,complete,manhattan,4,0.52,898.53,0.75,0.01
Wholesale,2,complete,cosine,33,0.26,445.03,1.39,0.01
Wholesale,2,complete,chebyshev,3,0.56,737.51,0.6,0.01
Wholesale,2,complete,minkowski,4,0.53,912.42,0.74,0.03
Wholesale,2,complete,mahalanobis,357,0.18,31570.1,0.13,0.11
Wholesale,2,single,euclidean,1,,,,0.0
Wholesale,2,single,manhattan,1,,,,0.0
Wholesale,2,single,cosine,2,0.46,325.95,0.84,0.01
Wholesale,2,single,chebyshev,1,,,,0.0
Wholesale,2,single,minkowski,1,,,,0.01
Wholesale,2,single,mahalanobis,333,0.18,5964.5,0.12,0.07
Wholesale,3,ward,euclidean,19,0.43,684.96,0.77,0.01
Wholesale,3,average,euclidean,2,0.38,154.91,0.72,0.01
Wholesale,3,average,manhattan,5,0.46,395.78,0.63,0.01
Wholesale,3,average,cosine,64,0.37,460.74,0.64,0.01
Wholesale,3,average,chebyshev,1,,,,0.01
Wholesale,3,average,minkowski,2,0.38,154.91,0.72,0.02
Wholesale,3,average,mahalanobis,416,0.07,36389.52,0.04,0.1
Wholesale,3,complete,euclidean,5,0.48,499.54,0.68,0.01
Wholesale,3,complete,manhattan,10,0.45,584.85,0.71,0.01
Wholesale,3,complete,cosine,83,0.34,502.51,0.79,0.02
Wholesale,3,complete,chebyshev,5,0.48,503.66,0.69,0.01
Wholesale,3,complete,minkowski,5,0.48,499.54,0.68,0.04
Wholesale,3,complete,mahalanobis,416,0.07,36389.52,0.04,0.13
Wholesale,3,single,euclidean,1,,,,0.0
Wholesale,3,single,manhattan,1,,,,0.0
Wholesale,3,single,cosine,13,-0.49,0.5,1.85,0.01
Wholesale,3,single,chebyshev,1,,,,0.0
Wholesale,3,single,minkowski,1,,,,0.01
Wholesale,3,single,mahalanobis,414,0.07,29933.74,0.04,0.08
Wholesale,4,ward,euclidean,21,0.44,552.23,0.73,0.01
Wholesale,4,average,euclidean,4,0.36,189.23,0.81,0.01
Wholesale,4,average,manhattan,9,0.43,397.79,0.76,0.01
Wholesale,4,average,cosine,91,0.39,334.83,0.57,0.02
Wholesale,4,average,chebyshev,1,,,,0.01
Wholesale,4,average,minkowski,4,0.36,189.23,0.81,0.02
Wholesale,4,average,mahalanobis,423,0.05,43547.4,0.02,0.11
Wholesale,4,complete,euclidean,7,0.46,390.08,0.66,0.01
Wholesale,4,complete,manhattan,18,0.44,506.79,0.76,0.01
Wholesale,4,complete,cosine,109,0.35,423.39,0.61,0.02
Wholesale,4,complete,chebyshev,5,0.44,289.74,0.86,0.01
Wholesale,4,complete,minkowski,7,0.46,390.08,0.66,0.04
Wholesale,4,complete,mahalanobis,423,0.05,43547.4,0.02,0.12
Wholesale,4,single,euclidean,1,,,,0.0
Wholesale,4,single,manhattan,1,,,,0.0
Wholesale,4,single,cosine,34,-0.21,20.12,1.31,0.01
Wholesale,4,single,chebyshev,1,,,,0.0
Wholesale,4,single,minkowski,1,,,,0.01
Wholesale,4,single,mahalanobis,423,0.05,43547.4,0.02,0.09
