Name,Num of Dimensions,Linkage,Distance,Num of clusters,Silhouette Score,Calinski Harabasz Score,Davies-Bouldin Index,Runtime
Mall Customer,2,ward,euclidean,6,0.8,5786.59,0.38,0.0
Mall Customer,2,average,euclidean,3,0.79,853.59,0.31,0.0
Mall Customer,2,average,manhattan,3,0.79,853.59,0.31,0.0
Mall Customer,2,average,cosine,10,0.8,1749.25,0.32,0.0
Mall Customer,2,average,chebyshev,2,0.74,316.82,0.29,0.0
Mall Customer,2,average,minkowski,3,0.79,853.59,0.31,0.01
Mall Customer,2,average,mahalanobis,52,0.73,176765.48,0.22,0.03
Mall Customer,2,complete,euclidean,4,0.86,2972.08,0.31,0.0
Mall Customer,2,complete,manhattan,4,0.86,2972.08,0.31,0.0
Mall Customer,2,complete,cosine,13,0.77,1311.82,0.36,0.01
Mall Customer,2,complete,chebyshev,3,0.67,558.59,0.4,0.0
Mall Customer,2,complete,minkowski,4,0.86,2972.08,0.31,0.01
Mall Customer,2,complete,mahalanobis,58,0.74,306644.29,0.22,0.03
Mall Customer,2,single,euclidean,2,0.74,316.82,0.29,0.0
Mall Customer,2,single,manhattan,2,0.74,316.82,0.29,0.0
Mall Customer,2,single,cosine,3,0.38,189.78,0.71,0.0
Mall Customer,2,single,chebyshev,2,0.74,316.82,0.29,0.0
Mall Customer,2,single,minkowski,2,0.74,316.82,0.29,0.01
Mall Customer,2,single,mahalanobis,39,0.72,28618.98,0.2,0.03
Mall Customer,3,ward,euclidean,10,0.63,2610.04,0.44,0.0
Mall Customer,3,average,euclidean,5,0.73,685.4,0.34,0.0
Mall Customer,3,average,manhattan,5,0.73,685.4,0.34,0.0
Mall Customer,3,average,cosine,11,0.68,1186.8,0.32,0.0
Mall Customer,3,average,chebyshev,5,0.73,685.4,0.34,0.0
Mall Customer,3,average,minkowski,5,0.73,685.4,0.34,0.01
Mall Customer,3,average,mahalanobis,101,0.5,78390.24,0.17,0.04
Mall Customer,3,complete,euclidean,7,0.7,1514.61,0.4,0.0
Mall Customer,3,complete,manhattan,7,0.7,1514.61,0.4,0.0
Mall Customer,3,complete,cosine,14,0.63,1028.84,0.36,0.01
Mall Customer,3,complete,chebyshev,7,0.7,1514.61,0.4,0.0
Mall Customer,3,complete,minkowski,7,0.7,1514.61,0.4,0.02
Mall Customer,3,complete,mahalanobis,111,0.5,134279.14,0.18,0.04
Mall Customer,3,single,euclidean,3,0.54,123.04,0.96,0.0
Mall Customer,3,single,manhattan,3,0.54,123.04,0.96,0.0
Mall Customer,3,single,cosine,5,0.68,596.56,0.31,0.0
Mall Customer,3,single,chebyshev,3,0.54,123.04,0.96,0.0
Mall Customer,3,single,minkowski,3,0.54,123.04,0.96,0.01
Mall Customer,3,single,mahalanobis,84,0.51,16780.31,0.16,0.03
Mall Customer,4,ward,euclidean,15,0.62,1810.21,0.42,0.01
Mall Customer,4,average,euclidean,8,0.66,561.88,0.34,0.0
Mall Customer,4,average,manhattan,10,0.7,1043.05,0.35,0.0
Mall Customer,4,average,cosine,17,0.58,814.16,0.4,0.0
Mall Customer,4,average,chebyshev,8,0.66,561.88,0.34,0.0
Mall Customer,4,average,minkowski,8,0.66,561.88,0.34,0.02
Mall Customer,4,average,mahalanobis,140,0.34,90892.9,0.09,0.05
Mall Customer,4,complete,euclidean,11,0.65,1076.02,0.4,0.0
Mall Customer,4,complete,manhattan,13,0.64,1277.36,0.4,0.0
Mall Customer,4,complete,cosine,22,0.53,1240.12,0.46,0.0
Mall Customer,4,complete,chebyshev,10,0.65,1108.22,0.43,0.0
Mall Customer,4,complete,minkowski,11,0.65,1076.02,0.4,0.02
Mall Customer,4,complete,mahalanobis,146,0.31,135603.59,0.1,0.05
Mall Customer,4,single,euclidean,3,0.48,93.85,1.06,0.0
Mall Customer,4,single,manhattan,4,0.27,62.73,1.07,0.0
Mall Customer,4,single,cosine,9,0.55,417.46,0.32,0.0
Mall Customer,4,single,chebyshev,3,0.48,93.85,1.06,0.0
Mall Customer,4,single,minkowski,3,0.48,93.85,1.06,0.01
Mall Customer,4,single,mahalanobis,135,0.36,67111.31,0.09,0.04
