Name,Num of Dimensions,Linkage,Distance,Num of clusters,Silhouette Score,Calinski Harabasz Score,Davies-Bouldin Index,Runtime
CC General,4,average,manhattan,1,inf,inf,inf,1.53
CC General,4,average,cosine,320,0.35,2121.19,0.85,2.49
CC General,4,average,mahalanobis,5183,0.32,90582.26,0.14,4.96
CC General,4,average,minkowski,1,inf,inf,inf,9.54
CC General,4,average,mahalanobis,5183,0.32,90582.26,0.14,14.52
CC General,4,complete,euclidean,1,inf,inf,inf,1.64
CC General,4,complete,manhattan,1,inf,inf,inf,1.63
CC General,4,complete,cosine,545,0.32,2703.43,0.98,2.59
CC General,4,complete,mahalanobis,5437,0.3,143945.66,0.16,5.14
CC General,4,complete,minkowski,1,inf,inf,inf,10.0
CC General,4,complete,mahalanobis,5437,0.3,143945.66,0.16,15.13
CC General,4,single,euclidean,1,inf,inf,inf,0.32
CC General,4,single,manhattan,1,inf,inf,inf,0.28
CC General,4,single,cosine,42,-0.52,0.33,2.27,1.63
CC General,4,single,mahalanobis,4763,0.19,2962.85,0.14,3.99
CC General,4,single,minkowski,1,inf,inf,inf,7.68
CC General,4,single,mahalanobis,4763,0.19,2962.85,0.14,11.68
COVID-19,2,ward,euclidean,11,0.55,1498.88,0.55,0.01
COVID-19,2,average,euclidean,4,0.68,888.07,0.47,0.0
COVID-19,2,average,manhattan,4,0.68,849.85,0.48,0.0
COVID-19,2,average,cosine,15,0.53,1208.5,0.65,0.0
COVID-19,2,average,mahalanobis,161,0.25,32763.04,0.14,0.03
COVID-19,2,average,minkowski,4,0.68,888.07,0.47,0.06
COVID-19,2,average,mahalanobis,161,0.25,32763.04,0.14,0.09
COVID-19,2,complete,euclidean,6,0.62,1019.71,0.56,0.0
COVID-19,2,complete,manhattan,7,0.63,1077.85,0.51,0.0
COVID-19,2,complete,cosine,25,0.44,1127.02,0.89,0.01
COVID-19,2,complete,mahalanobis,166,0.25,40930.43,0.15,0.03
COVID-19,2,complete,minkowski,6,0.62,1019.71,0.56,0.07
COVID-19,2,complete,mahalanobis,166,0.25,40930.43,0.15,0.1
COVID-19,2,single,euclidean,1,inf,inf,inf,0.0
COVID-19,2,single,manhattan,1,inf,inf,inf,0.0
COVID-19,2,single,cosine,3,0.4,103.16,0.74,0.0
COVID-19,2,single,mahalanobis,149,0.21,7354.78,0.15,0.03
COVID-19,2,single,minkowski,1,inf,inf,inf,0.05
COVID-19,2,single,mahalanobis,149,0.21,7354.78,0.15,0.08
COVID-19,3,ward,euclidean,20,0.44,548.71,0.72,0.01
COVID-19,3,average,euclidean,7,0.52,362.9,0.65,0.0
COVID-19,3,average,manhattan,12,0.51,331.37,0.63,0.01
COVID-19,3,average,cosine,46,0.42,287.82,0.5,0.01
COVID-19,3,average,mahalanobis,210,0.09,37611.75,0.03,0.04
COVID-19,3,average,minkowski,7,0.52,362.9,0.65,0.07
COVID-19,3,average,mahalanobis,210,0.09,37611.75,0.03,0.11
COVID-19,3,complete,euclidean,11,0.51,456.92,0.73,0.0
COVID-19,3,complete,manhattan,21,0.43,490.66,0.74,0.01
COVID-19,3,complete,cosine,57,0.44,554.01,0.56,0.01
COVID-19,3,complete,mahalanobis,211,0.08,40963.19,0.04,0.03
COVID-19,3,complete,minkowski,11,0.51,456.92,0.73,0.07
COVID-19,3,complete,mahalanobis,211,0.08,40963.19,0.04,0.12
COVID-19,3,single,euclidean,1,inf,inf,inf,0.0
COVID-19,3,single,manhattan,1,inf,inf,inf,0.0
COVID-19,3,single,cosine,16,-0.07,22.18,0.95,0.01
COVID-19,3,single,mahalanobis,210,0.09,37611.75,0.03,0.04
COVID-19,3,single,minkowski,1,inf,inf,inf,0.08
COVID-19,3,single,mahalanobis,210,0.09,37611.75,0.03,0.12
COVID-19,4,ward,euclidean,30,0.47,338.48,0.64,0.01
COVID-19,4,average,euclidean,9,0.46,221.68,0.76,0.0
COVID-19,4,average,manhattan,26,0.47,252.72,0.6,0.01
COVID-19,4,average,cosine,64,0.42,231.05,0.45,0.02
COVID-19,4,average,mahalanobis,217,0.05,55440.49,0.02,0.04
COVID-19,4,average,minkowski,9,0.46,221.68,0.76,0.08
COVID-19,4,average,mahalanobis,217,0.05,55440.49,0.02,0.13
COVID-19,4,complete,euclidean,21,0.48,285.91,0.7,0.01
COVID-19,4,complete,manhattan,34,0.45,297.77,0.7,0.01
COVID-19,4,complete,cosine,74,0.38,318.43,0.5,0.01
COVID-19,4,complete,mahalanobis,217,0.05,55440.49,0.02,0.04
COVID-19,4,complete,minkowski,21,0.48,285.91,0.7,0.08
COVID-19,4,complete,mahalanobis,217,0.05,55440.49,0.02,0.13
COVID-19,4,single,euclidean,1,inf,inf,inf,0.0
COVID-19,4,single,manhattan,1,inf,inf,inf,0.0
COVID-19,4,single,cosine,36,0.15,45.24,0.54,0.01
COVID-19,4,single,mahalanobis,217,0.05,55440.49,0.02,0.03
COVID-19,4,single,minkowski,1,inf,inf,inf,0.07
COVID-19,4,single,mahalanobis,217,0.05,55440.49,0.02,0.1
Credit Card,2,ward,euclidean,7,0.77,9091.53,0.39,0.01
Credit Card,2,average,euclidean,1,inf,inf,inf,0.01
Credit Card,2,average,manhattan,1,inf,inf,inf,0.0
Credit Card,2,average,cosine,13,0.63,3054.81,0.63,0.01
Credit Card,2,average,mahalanobis,201,0.45,89226.12,0.3,0.05
Credit Card,2,average,minkowski,1,inf,inf,inf,0.1
Credit Card,2,average,mahalanobis,201,0.45,89226.12,0.3,0.16
Credit Card,2,complete,euclidean,2,0.48,371.16,0.87,0.01
Credit Card,2,complete,manhattan,2,0.6,383.87,0.37,0.01
Credit Card,2,complete,cosine,18,0.6,3129.58,1.04,0.02
Credit Card,2,complete,mahalanobis,227,0.41,129025.83,0.35,0.06
Credit Card,2,complete,minkowski,2,0.48,371.16,0.87,0.12
Credit Card,2,complete,mahalanobis,227,0.41,129025.83,0.35,0.18
Credit Card,2,single,euclidean,1,inf,inf,inf,0.0
Credit Card,2,single,manhattan,1,inf,inf,inf,0.0
Credit Card,2,single,cosine,3,0.68,1019.88,0.56,0.01
Credit Card,2,single,mahalanobis,142,0.41,6688.09,0.26,0.04
Credit Card,2,single,minkowski,1,inf,inf,inf,0.07
Credit Card,2,single,mahalanobis,142,0.41,6688.09,0.26,0.11
Credit Card,3,ward,euclidean,8,0.7,6855.11,0.43,0.01
Credit Card,3,average,euclidean,2,0.58,336.75,0.39,0.01
Credit Card,3,average,manhattan,2,0.58,336.75,0.39,0.01
Credit Card,3,average,cosine,25,0.59,5958.74,0.44,0.02
Credit Card,3,average,mahalanobis,349,0.33,65802.84,0.22,0.07
Credit Card,3,average,minkowski,2,0.58,336.75,0.39,0.15
Credit Card,3,average,mahalanobis,349,0.33,65802.84,0.22,0.24
Credit Card,3,complete,euclidean,2,0.58,336.75,0.39,0.02
Credit Card,3,complete,manhattan,4,0.78,2902.51,0.33,0.01
Credit Card,3,complete,cosine,38,0.53,7598.18,0.57,0.02
Credit Card,3,complete,mahalanobis,379,0.33,100213.7,0.23,0.08
Credit Card,3,complete,minkowski,2,0.58,336.75,0.39,0.16
Credit Card,3,complete,mahalanobis,379,0.33,100213.7,0.23,0.25
Credit Card,3,single,euclidean,1,inf,inf,inf,0.0
Credit Card,3,single,manhattan,1,inf,inf,inf,0.0
Credit Card,3,single,cosine,9,0.5,1483.64,0.46,0.01
Credit Card,3,single,mahalanobis,299,0.28,6364.87,0.21,0.06
Credit Card,3,single,minkowski,1,inf,inf,inf,0.13
Credit Card,3,single,mahalanobis,299,0.28,6364.87,0.21,0.2
Credit Card,4,ward,euclidean,11,0.68,3596.69,0.48,0.02
Credit Card,4,average,euclidean,2,0.49,224.48,0.47,0.01
Credit Card,4,average,manhattan,3,0.47,314.83,1.03,0.02
Credit Card,4,average,cosine,33,0.51,2165.15,0.56,0.02
Credit Card,4,average,mahalanobis,479,0.27,77264.78,0.13,0.1
Credit Card,4,average,minkowski,2,0.49,224.48,0.47,0.2
Credit Card,4,average,mahalanobis,479,0.27,77264.78,0.13,0.3
Credit Card,4,complete,euclidean,3,0.44,272.18,0.62,0.01
Credit Card,4,complete,manhattan,6,0.65,1246.46,0.56,0.01
Credit Card,4,complete,cosine,54,0.49,3210.58,0.67,0.02
Credit Card,4,complete,mahalanobis,486,0.27,90894.58,0.14,0.1
Credit Card,4,complete,minkowski,3,0.44,272.18,0.62,0.2
Credit Card,4,complete,mahalanobis,486,0.27,90894.58,0.14,0.31
Credit Card,4,single,euclidean,1,inf,inf,inf,0.0
Credit Card,4,single,manhattan,1,inf,inf,inf,0.0
Credit Card,4,single,cosine,10,0.54,761.13,0.45,0.01
Credit Card,4,single,mahalanobis,461,0.25,32010.04,0.13,0.09
Credit Card,4,single,minkowski,1,inf,inf,inf,0.18
Credit Card,4,single,mahalanobis,461,0.25,32010.04,0.13,0.27
Mall Customer,2,ward,euclidean,6,0.8,5605.36,0.38,0.0
Mall Customer,2,average,euclidean,3,0.78,823.97,0.32,0.0
Mall Customer,2,average,manhattan,3,0.78,823.97,0.32,0.0
Mall Customer,2,average,cosine,6,0.79,1132.35,0.27,0.0
Mall Customer,2,average,mahalanobis,52,0.73,171266.16,0.22,0.01
Mall Customer,2,average,minkowski,3,0.78,823.97,0.32,0.03
Mall Customer,2,average,mahalanobis,52,0.73,171266.16,0.22,0.04
Mall Customer,2,complete,euclidean,4,0.86,2877.58,0.31,0.0
Mall Customer,2,complete,manhattan,4,0.86,2877.58,0.31,0.0
Mall Customer,2,complete,cosine,8,0.68,548.3,0.37,0.0
Mall Customer,2,complete,mahalanobis,58,0.74,297104.4,0.22,0.01
Mall Customer,2,complete,minkowski,4,0.86,2877.58,0.31,0.03
Mall Customer,2,complete,mahalanobis,58,0.74,297104.4,0.22,0.04
Mall Customer,2,single,euclidean,2,0.75,340.34,0.28,0.0
Mall Customer,2,single,manhattan,2,0.75,340.34,0.28,0.0
Mall Customer,2,single,cosine,2,0.75,340.34,0.28,0.0
Mall Customer,2,single,mahalanobis,39,0.72,27728.5,0.2,0.01
Mall Customer,2,single,minkowski,2,0.75,340.34,0.28,0.02
Mall Customer,2,single,mahalanobis,39,0.72,27728.5,0.2,0.04
Mall Customer,3,ward,euclidean,10,0.63,2482.09,0.44,0.0
Mall Customer,3,average,euclidean,5,0.71,649.7,0.36,0.0
Mall Customer,3,average,manhattan,5,0.71,649.7,0.36,0.0
Mall Customer,3,average,cosine,8,0.72,727.07,0.34,0.0
Mall Customer,3,average,mahalanobis,101,0.5,74578.16,0.17,0.02
Mall Customer,3,average,minkowski,5,0.71,649.7,0.36,0.04
Mall Customer,3,average,mahalanobis,101,0.5,74578.16,0.17,0.06
Mall Customer,3,complete,euclidean,7,0.7,1439.39,0.4,0.0
Mall Customer,3,complete,manhattan,7,0.7,1439.39,0.4,0.0
Mall Customer,3,complete,cosine,10,0.69,593.89,0.37,0.0
Mall Customer,3,complete,mahalanobis,111,0.5,127749.25,0.18,0.02
Mall Customer,3,complete,minkowski,7,0.7,1439.39,0.4,0.04
Mall Customer,3,complete,mahalanobis,111,0.5,127749.25,0.18,0.07
Mall Customer,3,single,euclidean,3,0.52,112.27,1.06,0.0
Mall Customer,3,single,manhattan,3,0.52,112.27,1.06,0.0
Mall Customer,3,single,cosine,4,0.76,675.39,0.35,0.0
Mall Customer,3,single,mahalanobis,84,0.51,15964.24,0.16,0.01
Mall Customer,3,single,minkowski,3,0.52,112.27,1.06,0.03
Mall Customer,3,single,mahalanobis,84,0.51,15964.24,0.16,0.05
Mall Customer,4,ward,euclidean,15,0.62,1773.97,0.42,0.0
Mall Customer,4,average,euclidean,8,0.66,550.17,0.34,0.0
Mall Customer,4,average,manhattan,10,0.7,1021.91,0.35,0.0
Mall Customer,4,average,cosine,16,0.62,969.65,0.4,0.0
Mall Customer,4,average,mahalanobis,140,0.34,89086.84,0.09,0.02
Mall Customer,4,average,minkowski,8,0.66,550.17,0.34,0.05
Mall Customer,4,average,mahalanobis,140,0.34,89086.84,0.09,0.08
Mall Customer,4,complete,euclidean,11,0.65,1054.27,0.4,0.0
Mall Customer,4,complete,manhattan,13,0.64,1251.66,0.4,0.0
Mall Customer,4,complete,cosine,23,0.57,1445.26,0.4,0.01
Mall Customer,4,complete,mahalanobis,146,0.31,132909.14,0.1,0.02
Mall Customer,4,complete,minkowski,11,0.65,1054.27,0.4,0.05
Mall Customer,4,complete,mahalanobis,146,0.31,132909.14,0.1,0.08
Mall Customer,4,single,euclidean,3,0.47,90.03,1.1,0.0
Mall Customer,4,single,manhattan,4,0.26,60.19,1.1,0.0
Mall Customer,4,single,cosine,9,0.55,408.69,0.32,0.0
Mall Customer,4,single,mahalanobis,135,0.36,65777.8,0.09,0.02
Mall Customer,4,single,minkowski,3,0.47,90.03,1.1,0.05
Mall Customer,4,single,mahalanobis,135,0.36,65777.8,0.09,0.08
Sales Transactions,2,ward,euclidean,8,0.53,3242.12,0.54,0.03
Sales Transactions,2,average,euclidean,1,inf,inf,inf,0.01
Sales Transactions,2,average,manhattan,1,inf,inf,inf,0.01
Sales Transactions,2,average,cosine,18,0.46,3347.04,0.67,0.02
Sales Transactions,2,average,mahalanobis,457,0.33,42699.47,0.24,0.11
Sales Transactions,2,average,minkowski,1,inf,inf,inf,0.22
Sales Transactions,2,average,mahalanobis,457,0.33,42699.47,0.24,0.33
Sales Transactions,2,complete,euclidean,1,inf,inf,inf,0.01
Sales Transactions,2,complete,manhattan,2,0.44,520.8,0.77,0.02
Sales Transactions,2,complete,cosine,31,0.36,2866.61,0.88,0.02
Sales Transactions,2,complete,mahalanobis,484,0.31,52150.24,0.26,0.11
Sales Transactions,2,complete,minkowski,1,inf,inf,inf,0.22
Sales Transactions,2,complete,mahalanobis,484,0.31,52150.24,0.26,0.33
Sales Transactions,2,single,euclidean,1,inf,inf,inf,0.0
Sales Transactions,2,single,manhattan,1,inf,inf,inf,0.0
Sales Transactions,2,single,cosine,1,inf,inf,inf,0.01
Sales Transactions,2,single,mahalanobis,377,0.18,592.91,0.25,0.1
Sales Transactions,2,single,minkowski,1,inf,inf,inf,0.18
Sales Transactions,2,single,mahalanobis,377,0.18,592.91,0.25,0.27
Sales Transactions,3,ward,euclidean,11,0.45,1394.4,0.72,0.02
Sales Transactions,3,average,euclidean,1,inf,inf,inf,0.01
Sales Transactions,3,average,manhattan,1,inf,inf,inf,0.01
Sales Transactions,3,average,cosine,55,0.32,693.6,0.81,0.03
Sales Transactions,3,average,mahalanobis,724,0.11,33387.19,0.08,0.14
Sales Transactions,3,average,minkowski,1,inf,inf,inf,0.29
Sales Transactions,3,average,mahalanobis,724,0.11,33387.19,0.08,0.44
Sales Transactions,3,complete,euclidean,1,inf,inf,inf,0.01
Sales Transactions,3,complete,manhattan,4,0.52,923.03,0.65,0.02
Sales Transactions,3,complete,cosine,94,0.32,856.09,0.85,0.03
Sales Transactions,3,complete,mahalanobis,728,0.11,36521.85,0.08,0.14
Sales Transactions,3,complete,minkowski,1,inf,inf,inf,0.3
Sales Transactions,3,complete,mahalanobis,728,0.11,36521.85,0.08,0.45
Sales Transactions,3,single,euclidean,1,inf,inf,inf,0.0
Sales Transactions,3,single,manhattan,1,inf,inf,inf,0.0
Sales Transactions,3,single,cosine,4,-0.42,0.26,2.07,0.02
Sales Transactions,3,single,mahalanobis,711,0.11,17764.48,0.08,0.14
Sales Transactions,3,single,minkowski,1,inf,inf,inf,0.28
Sales Transactions,3,single,mahalanobis,711,0.11,17764.48,0.08,0.41
Sales Transactions,4,ward,euclidean,19,0.38,562.13,0.86,0.02
Sales Transactions,4,average,euclidean,1,inf,inf,inf,0.01
Sales Transactions,4,average,manhattan,3,0.35,288.37,1.25,0.02
Sales Transactions,4,average,cosine,127,0.28,331.85,0.8,0.04
Sales Transactions,4,average,mahalanobis,793,0.02,34802.48,0.03,0.17
Sales Transactions,4,average,minkowski,1,inf,inf,inf,0.32
Sales Transactions,4,average,mahalanobis,793,0.02,34802.48,0.03,0.48
Sales Transactions,4,complete,euclidean,3,0.25,209.96,1.6,0.02
Sales Transactions,4,complete,manhattan,12,0.36,511.72,0.91,0.02
Sales Transactions,4,complete,cosine,191,0.27,372.9,0.84,0.05
Sales Transactions,4,complete,mahalanobis,793,0.02,34958.67,0.03,0.16
Sales Transactions,4,complete,minkowski,3,0.25,209.96,1.6,0.32
Sales Transactions,4,complete,mahalanobis,793,0.02,34958.67,0.03,0.48
Sales Transactions,4,single,euclidean,1,inf,inf,inf,0.01
Sales Transactions,4,single,manhattan,1,inf,inf,inf,0.01
Sales Transactions,4,single,cosine,13,-0.5,2.25,1.41,0.02
Sales Transactions,4,single,mahalanobis,788,0.02,20672.87,0.03,0.18
Sales Transactions,4,single,minkowski,1,inf,inf,inf,0.33
Sales Transactions,4,single,mahalanobis,788,0.02,20672.87,0.03,0.5
Wholesale,2,ward,euclidean,10,0.47,1382.88,0.64,0.01
Wholesale,2,average,euclidean,1,inf,inf,inf,0.0
Wholesale,2,average,manhattan,2,0.46,325.96,0.83,0.01
Wholesale,2,average,cosine,22,0.31,451.19,1.15,0.01
Wholesale,2,average,mahalanobis,347,0.19,25891.73,0.13,0.06
Wholesale,2,average,minkowski,1,inf,inf,inf,0.12
Wholesale,2,average,mahalanobis,347,0.19,25891.73,0.13,0.19
Wholesale,2,complete,euclidean,4,0.53,912.42,0.74,0.01
Wholesale,2,complete,manhattan,4,0.52,898.53,0.75,0.01
Wholesale,2,complete,cosine,33,0.26,445.03,1.39,0.01
Wholesale,2,complete,mahalanobis,357,0.18,31570.1,0.13,0.07
Wholesale,2,complete,minkowski,4,0.53,912.42,0.74,0.15
Wholesale,2,complete,mahalanobis,357,0.18,31570.1,0.13,0.22
Wholesale,2,single,euclidean,1,inf,inf,inf,0.0
Wholesale,2,single,manhattan,1,inf,inf,inf,0.0
Wholesale,2,single,cosine,2,0.46,325.95,0.84,0.01
Wholesale,2,single,mahalanobis,333,0.18,5964.5,0.12,0.06
Wholesale,2,single,minkowski,1,inf,inf,inf,0.13
Wholesale,2,single,mahalanobis,333,0.18,5964.5,0.12,0.18
Wholesale,3,ward,euclidean,19,0.43,684.96,0.77,0.01
Wholesale,3,average,euclidean,2,0.38,154.91,0.72,0.01
Wholesale,3,average,manhattan,5,0.46,395.78,0.63,0.01
Wholesale,3,average,cosine,64,0.37,460.74,0.64,0.02
Wholesale,3,average,mahalanobis,416,0.07,36389.52,0.04,0.07
Wholesale,3,average,minkowski,2,0.38,154.91,0.72,0.16
Wholesale,3,average,mahalanobis,416,0.07,36389.52,0.04,0.23
Wholesale,3,complete,euclidean,5,0.48,499.54,0.68,0.01
Wholesale,3,complete,manhattan,10,0.45,584.85,0.71,0.01
Wholesale,3,complete,cosine,83,0.34,502.51,0.79,0.02
Wholesale,3,complete,mahalanobis,416,0.07,36389.52,0.04,0.07
Wholesale,3,complete,minkowski,5,0.48,499.54,0.68,0.15
Wholesale,3,complete,mahalanobis,416,0.07,36389.52,0.04,0.24
Wholesale,3,single,euclidean,1,inf,inf,inf,0.0
Wholesale,3,single,manhattan,1,inf,inf,inf,0.0
Wholesale,3,single,cosine,13,-0.49,0.5,1.85,0.01
Wholesale,3,single,mahalanobis,414,0.07,29933.74,0.04,0.08
Wholesale,3,single,minkowski,1,inf,inf,inf,0.15
Wholesale,3,single,mahalanobis,414,0.07,29933.74,0.04,0.23
Wholesale,4,ward,euclidean,21,0.44,552.23,0.73,0.01
Wholesale,4,average,euclidean,4,0.36,189.23,0.81,0.01
Wholesale,4,average,manhattan,9,0.43,397.79,0.76,0.01
Wholesale,4,average,cosine,91,0.39,334.83,0.57,0.02
Wholesale,4,average,mahalanobis,423,0.05,43547.4,0.02,0.07
Wholesale,4,average,minkowski,4,0.36,189.23,0.81,0.15
Wholesale,4,average,mahalanobis,423,0.05,43547.4,0.02,0.24
Wholesale,4,complete,euclidean,7,0.46,390.08,0.66,0.01
Wholesale,4,complete,manhattan,18,0.44,506.79,0.76,0.01
Wholesale,4,complete,cosine,109,0.35,423.39,0.61,0.03
Wholesale,4,complete,mahalanobis,423,0.05,43547.4,0.02,0.07
Wholesale,4,complete,minkowski,7,0.46,390.08,0.66,0.15
Wholesale,4,complete,mahalanobis,423,0.05,43547.4,0.02,0.24
Wholesale,4,single,euclidean,1,inf,inf,inf,0.0
Wholesale,4,single,manhattan,1,inf,inf,inf,0.0
Wholesale,4,single,cosine,34,-0.21,20.12,1.31,0.01
Wholesale,4,single,mahalanobis,423,0.05,43547.4,0.02,0.08
Wholesale,4,single,minkowski,1,inf,inf,inf,0.15
Wholesale,4,single,mahalanobis,423,0.05,43547.4,0.02,0.22
